Vehicle_ID,Make,Model,Year,Region,Vehicle_Type,Battery_Capacity_kWh,Battery_Health_%,Range_km,Charging_Power_kW,Charging_Time_hr,Charge_Cycles,Energy_Consumption_kWh_per_100km,Mileage_km,Avg_Speed_kmh,Max_Speed_kmh,Acceleration_0_100_kmh_sec,Temperature_C,Usage_Type,CO2_Saved_tons,Maintenance_Cost_USD,Insurance_Cost_USD,Electricity_Cost_USD_per_kWh,Monthly_Charging_Cost_USD,Resale_Value_USD
499,Chevrolet,Bolt EUV,2017,North America,Hatchback,89.5,97.1,375,66.5,1.53,915,13.7,24622,59.1,212,8.08,2.2,Personal,2.95,663,952,0.24,67.46,26540
500,BMW,iX,2017,Asia,SUV,36.8,94.8,178,153.5,0.33,773,12.22,13572,97.3,159,6.58,-9.8,Commercial,1.63,1586,1004,0.19,26.26,11124
501,Ford,F-150 Lightning,2022,North America,Truck,44.5,86.9,261,11.9,4.92,905,13.86,135617,37.9,157,7.66,32.7,Fleet,16.27,593,1332,0.32,501.24,19715
502,BMW,i3,2023,Australia,Truck,36.7,99.8,176,79.7,0.55,752,19.64,75199,30.1,154,4.64,-1.1,Fleet,9.02,1385,1714,0.21,258.46,19069
503,Hyundai,Ioniq 5,2015,North America,Sedan,83.8,88.1,346,243.4,0.41,1665,24.68,223531,72.8,137,5.63,-4.4,Personal,26.82,1251,2231,0.25,1149.32,20508
504,Chevrolet,Bolt EV,2020,Europe,SUV,84.3,94.2,363,14.6,7.42,1745,12.71,154457,59.8,150,6.77,5.8,Fleet,18.53,1540,2439,0.32,523.51,26930
505,Chevrolet,Bolt EV,2023,North America,Truck,114.7,95.9,588,109.1,1.34,1288,13.39,18444,62.7,242,5.16,39.9,Personal,2.21,820,1118,0.12,24.7,32399
506,BMW,i4,2016,North America,SUV,35.1,73.3,155,122.0,0.36,998,22.64,118096,59.8,150,7.17,-1.0,Commercial,14.17,909,2065,0.09,200.53,10251
507,Nissan,Leaf,2018,Asia,Truck,102.7,85.3,422,139.0,0.79,1610,21.23,208990,86.0,163,9.84,38.3,Commercial,25.08,1977,1653,0.1,369.74,25163
508,Volkswagen,ID.3,2024,Europe,Sedan,41.2,98.9,188,214.9,0.24,1139,23.94,182476,41.0,240,4.19,23.5,Fleet,21.9,498,1799,0.24,873.7,19354
509,Tesla,Model 3,2016,Australia,Truck,45.0,73.6,187,228.4,0.26,1777,16.03,12612,71.9,207,9.06,11.6,Fleet,1.51,1582,644,0.27,45.49,13245
510,BMW,i4,2017,Australia,SUV,31.7,79.8,166,76.8,0.45,1351,16.81,75199,93.6,148,8.79,1.7,Personal,9.02,222,1570,0.19,200.15,10163
511,BMW,i3,2016,Australia,Truck,57.6,74.6,260,113.2,0.58,615,16.42,130383,49.9,241,4.75,-0.4,Commercial,15.65,879,877,0.15,267.61,16596
512,BMW,i3,2023,Asia,Sedan,30.9,72.3,156,215.2,0.2,469,14.69,20916,88.9,164,6.81,13.0,Personal,2.51,1508,1797,0.31,79.37,16713
513,Mercedes,EQS,2016,North America,Truck,73.5,73.3,310,202.6,0.44,1504,14.99,209818,90.1,137,7.68,3.1,Personal,25.18,1053,1988,0.15,393.15,21441
514,Mercedes,EQC,2017,Australia,Truck,63.9,97.1,264,24.9,2.75,1276,15.79,124498,82.9,133,9.42,20.8,Fleet,14.94,1270,593,0.33,540.6,16227
515,Hyundai,Ioniq 5,2019,Australia,Sedan,106.5,96.3,543,167.8,0.8,276,21.39,33261,75.8,168,6.28,-3.6,Personal,3.99,1946,1380,0.21,124.5,29392
516,Mercedes,EQC,2024,North America,Truck,81.2,81.5,447,84.0,1.14,341,20.75,126939,35.1,162,8.46,-3.2,Commercial,15.23,852,1457,0.32,702.4,23821
517,Volkswagen,ID.4,2016,Asia,SUV,51.9,97.3,217,122.9,0.46,1557,19.03,239484,50.5,191,9.71,16.6,Commercial,28.74,1512,2321,0.34,1291.26,13477
518,Tesla,Model S,2016,North America,Truck,56.8,73.8,322,97.6,0.67,1422,13.46,38513,72.1,231,7.68,32.5,Personal,4.62,1139,2110,0.13,56.16,14186
519,Tesla,Model Y,2023,Asia,Hatchback,61.8,74.0,330,132.6,0.53,757,16.23,184000,51.2,184,3.76,30.2,Commercial,22.08,445,1699,0.31,771.47,24109
520,Volkswagen,ID.3,2015,Europe,Truck,51.6,72.5,302,149.6,0.4,778,21.17,174446,73.5,220,7.8,9.6,Personal,20.93,332,2106,0.27,830.93,14858
521,Nissan,Leaf,2022,Europe,Truck,63.9,86.0,255,68.7,1.24,1866,12.2,74672,49.6,131,8.11,-8.9,Commercial,8.96,1623,508,0.32,242.93,23084
522,Nissan,Ariya,2017,Australia,SUV,110.5,76.8,605,85.0,1.42,852,19.85,243188,35.3,173,9.9,9.2,Personal,29.18,1643,2278,0.26,1045.91,27102
523,Nissan,Ariya,2024,North America,Hatchback,53.3,89.1,261,217.4,0.26,805,17.83,148588,90.4,154,8.6,9.7,Fleet,17.83,1543,2236,0.12,264.93,22147
524,Tesla,Model X,2023,Europe,Sedan,91.9,93.6,513,43.4,2.61,1036,18.85,160794,63.9,247,6.51,34.4,Personal,19.3,1609,513,0.23,580.94,30179
525,BMW,iX,2024,North America,SUV,112.0,98.3,564,172.8,0.72,1375,17.85,213270,32.4,163,5.07,36.2,Commercial,25.59,1950,996,0.08,253.79,31740
526,Audi,Q4 e-tron,2021,Europe,Truck,86.1,72.2,431,54.6,1.87,935,23.37,212193,81.7,216,5.18,10.3,Personal,25.46,980,1519,0.16,661.19,24421
527,Nissan,Leaf,2017,Asia,Hatchback,31.7,89.6,166,85.1,0.52,1155,18.27,102919,78.2,146,3.78,5.5,Commercial,12.35,1452,2289,0.31,485.75,13631
528,Nissan,Ariya,2020,North America,Hatchback,54.8,99.0,254,249.6,0.23,1277,15.4,157606,64.0,234,5.09,34.1,Commercial,18.91,494,1167,0.27,546.1,19644
529,Ford,Mustang Mach-E,2021,Australia,SUV,39.5,90.7,170,199.3,0.25,1974,12.86,34545,79.1,152,9.4,-3.9,Commercial,4.15,1658,941,0.1,37.02,14188
530,Kia,EV6,2015,North America,SUV,36.3,78.3,168,236.9,0.2,1825,19.2,209829,41.4,161,3.53,35.9,Fleet,25.18,564,2300,0.35,1175.04,13428
531,Tesla,Model S,2023,North America,SUV,41.4,98.4,176,196.1,0.28,1703,20.11,131839,92.4,238,4.0,5.3,Personal,15.82,1306,1748,0.14,309.32,18144
532,Ford,F-150 Lightning,2019,Europe,SUV,110.1,78.1,621,134.9,1.0,443,15.74,17755,81.1,155,9.12,15.0,Personal,2.13,1296,2158,0.25,58.22,30549
533,Volkswagen,ID.3,2020,Asia,SUV,98.1,78.3,569,206.5,0.6,348,21.75,77914,37.1,174,9.95,28.5,Commercial,9.35,691,855,0.22,310.68,30020
534,Ford,F-150 Lightning,2015,North America,Truck,118.3,74.0,547,127.0,1.14,522,19.7,183168,40.1,199,7.43,18.0,Personal,21.98,800,1669,0.22,661.54,29772
535,Tesla,Model 3,2021,Europe,Sedan,109.8,77.9,488,122.3,1.17,1562,16.8,85857,91.2,231,4.23,36.7,Commercial,10.3,997,1784,0.15,180.3,27524
536,Chevrolet,Bolt EUV,2021,Asia,Truck,98.4,82.6,579,226.7,0.47,1332,18.62,236973,84.7,156,7.18,25.7,Personal,28.44,443,826,0.33,1213.42,29210
537,Chevrolet,Bolt EV,2023,Asia,SUV,117.6,83.2,597,242.3,0.64,1444,23.17,144011,69.9,249,6.25,-9.5,Commercial,17.28,1838,623,0.16,444.9,34138
538,Kia,EV6,2023,Australia,Truck,85.2,96.1,453,114.7,0.82,1031,12.29,143595,67.2,156,8.87,-7.2,Fleet,17.23,366,1458,0.22,323.54,27081
539,Hyundai,Kona Electric,2015,Europe,Sedan,103.1,95.6,600,74.4,1.5,1297,17.13,16600,33.5,240,9.89,36.2,Commercial,1.99,1488,638,0.17,40.28,22815
540,Hyundai,Ioniq 5,2015,North America,Truck,90.3,70.0,506,29.9,4.04,1081,17.82,95751,54.8,198,4.32,-3.8,Personal,11.49,1287,1466,0.09,127.97,25444
541,Volkswagen,ID.4,2024,North America,SUV,108.8,79.0,455,192.3,0.66,237,12.66,46420,39.8,162,6.93,31.2,Fleet,5.57,768,1956,0.33,161.61,30211
542,Volkswagen,ID.4,2015,North America,SUV,115.4,95.3,628,29.6,5.37,992,20.36,169329,98.5,178,7.75,7.5,Fleet,20.32,633,1525,0.3,861.88,27372
543,Nissan,Leaf,2015,Europe,Hatchback,68.7,78.2,396,20.7,3.57,842,21.28,168377,85.3,179,4.48,12.1,Fleet,20.21,616,1347,0.15,447.88,18791
544,Chevrolet,Bolt EV,2018,North America,SUV,36.0,99.7,146,167.5,0.27,1311,23.28,108627,67.2,218,6.12,0.4,Fleet,13.04,738,713,0.14,295.03,13930
545,Nissan,Leaf,2024,Australia,SUV,51.3,72.9,264,143.3,0.48,1962,18.74,64949,99.5,209,3.82,3.4,Personal,7.79,1982,972,0.22,223.14,19149
546,Kia,Niro EV,2018,Australia,Truck,65.7,90.8,327,133.5,0.64,1709,18.12,170418,84.4,156,5.64,-7.9,Commercial,20.45,843,1859,0.23,591.86,20348
547,Kia,EV6,2024,North America,SUV,36.8,90.4,160,182.3,0.23,262,21.16,220488,75.8,172,9.02,14.0,Personal,26.46,1389,2120,0.21,816.47,18649
548,Nissan,Leaf,2016,North America,SUV,76.7,78.9,371,82.3,1.22,1695,18.86,67451,47.6,136,4.08,11.5,Commercial,8.09,815,2377,0.35,371.04,21657
549,Ford,F-150 Lightning,2021,North America,Truck,82.2,88.6,375,224.9,0.52,965,17.51,102151,35.6,177,8.77,16.8,Personal,12.26,1699,2472,0.1,149.06,25142
550,Kia,Niro EV,2017,Asia,Sedan,41.6,70.6,223,83.0,0.59,222,18.1,134789,55.5,229,6.84,14.8,Personal,16.17,415,1706,0.1,203.31,12611
551,Kia,EV6,2021,Europe,Truck,68.2,83.4,307,208.2,0.4,1561,23.23,155594,42.7,173,4.26,20.8,Personal,18.67,1174,2360,0.13,391.57,19387
552,Hyundai,Ioniq 5,2019,Australia,Sedan,43.4,86.6,219,186.5,0.33,1201,20.66,135833,45.1,193,4.76,0.5,Fleet,16.3,691,1012,0.32,748.35,15128
553,Kia,EV6,2019,North America,Hatchback,107.5,70.2,437,228.9,0.53,440,13.74,186978,96.9,177,8.1,17.9,Commercial,22.44,862,951,0.26,556.63,30054
554,Audi,e-tron,2019,North America,Hatchback,110.3,83.8,590,129.8,1.17,1982,19.9,188744,97.3,247,5.17,14.0,Personal,22.65,533,2404,0.33,1032.9,27205
555,Nissan,Leaf,2015,North America,SUV,64.5,95.1,341,157.8,0.52,996,16.37,41943,31.4,241,6.09,14.9,Personal,5.03,1873,971,0.08,45.77,16523
556,Volkswagen,ID.4,2017,North America,Truck,38.6,71.6,210,30.4,1.44,936,23.41,175231,97.3,196,9.24,36.7,Personal,21.03,902,969,0.27,922.99,10898
557,Nissan,Leaf,2021,Australia,SUV,81.3,95.8,337,28.3,3.15,1860,20.69,140091,65.4,198,4.31,-3.5,Personal,16.81,1705,1133,0.34,821.24,23976
558,Nissan,Leaf,2018,Australia,Sedan,52.8,96.5,270,55.4,1.26,1908,12.29,22790,83.9,211,8.83,4.3,Personal,2.73,211,1332,0.29,67.69,18761
559,Volkswagen,ID.4,2017,Australia,Sedan,59.2,91.6,314,240.2,0.26,1092,19.96,212328,49.2,202,7.66,3.0,Commercial,25.48,838,1544,0.11,388.49,20436
560,Volkswagen,ID.3,2020,Asia,SUV,75.0,95.2,405,199.6,0.48,1009,22.8,248480,43.4,131,8.52,10.9,Personal,29.82,1968,989,0.34,1605.18,21752
561,Kia,Niro EV,2015,Europe,Sedan,100.2,77.6,567,179.2,0.6,1377,18.51,52367,67.1,166,6.42,-0.6,Fleet,6.28,372,503,0.22,177.71,27112
562,Mercedes,EQC,2024,Asia,Hatchback,103.9,70.9,546,94.6,1.42,580,23.62,48351,88.3,186,8.83,-8.1,Commercial,5.8,1242,2151,0.23,218.89,31791
563,Chevrolet,Bolt EV,2015,North America,Truck,97.2,70.3,421,149.8,0.74,1282,21.17,118135,56.0,151,3.51,-4.0,Commercial,14.18,472,1439,0.26,541.87,22564
564,Volkswagen,ID.3,2022,Europe,Sedan,50.0,94.7,260,117.2,0.46,716,21.42,209561,99.8,194,9.94,0.5,Commercial,25.15,586,1548,0.28,1047.39,21343
565,Ford,F-150 Lightning,2021,Australia,Truck,90.1,75.3,464,227.1,0.51,1152,23.02,109446,73.7,167,8.74,20.1,Fleet,13.13,636,2354,0.32,671.85,27135
566,Ford,F-150 Lightning,2020,Asia,SUV,72.6,71.2,383,23.1,3.37,544,14.46,31372,36.5,132,7.99,15.7,Personal,3.76,1785,1963,0.32,120.97,21632
567,Mercedes,EQC,2023,North America,Truck,66.5,73.4,342,20.8,3.84,1781,24.79,236053,91.8,232,5.62,21.2,Personal,28.33,1118,2446,0.09,438.88,23164
568,Audi,Q4 e-tron,2023,Europe,SUV,117.7,71.4,554,61.9,2.14,1944,18.69,90603,63.8,181,7.35,-6.4,Personal,10.87,956,622,0.1,141.11,31570
569,Hyundai,Ioniq 5,2022,North America,SUV,97.7,92.6,530,171.0,0.7,453,12.5,24159,88.9,198,6.75,7.9,Fleet,2.9,288,2438,0.25,62.91,28221
570,Ford,Mustang Mach-E,2016,Europe,SUV,105.2,82.5,581,52.7,2.56,1423,18.86,227071,65.9,139,8.37,38.2,Fleet,27.25,1300,1268,0.09,321.19,26145
571,Ford,Mustang Mach-E,2017,Asia,SUV,45.5,87.4,232,187.8,0.29,1049,21.71,134851,51.4,194,7.2,26.9,Fleet,16.18,1190,1670,0.32,780.7,13642
572,Chevrolet,Bolt EUV,2015,Europe,Hatchback,91.0,82.4,489,93.2,1.27,872,13.3,166357,75.1,143,8.02,29.8,Personal,19.96,538,1186,0.08,147.5,20939
573,Tesla,Model 3,2017,Europe,Sedan,31.4,72.8,146,115.5,0.35,823,12.72,213150,45.6,219,4.42,22.0,Fleet,25.58,1529,1647,0.33,745.6,13195
574,Tesla,Model X,2022,Europe,SUV,39.9,87.0,233,24.1,2.06,920,24.14,125938,86.5,215,4.42,-10.0,Commercial,15.11,1097,835,0.32,810.7,19353
575,BMW,i4,2019,North America,Sedan,112.3,76.3,598,29.8,4.43,1708,13.74,50278,51.1,161,5.95,12.2,Personal,6.03,1083,991,0.08,46.05,31265
576,BMW,i3,2024,Asia,Sedan,89.6,74.7,481,41.6,2.67,1640,19.35,31797,48.3,190,7.42,18.0,Commercial,3.82,791,1026,0.1,51.27,30191
577,Volkswagen,ID.3,2021,Asia,Truck,114.3,96.0,681,137.2,0.93,698,13.34,128182,53.7,183,8.11,2.4,Commercial,15.38,759,2040,0.17,242.24,28977
578,BMW,iX,2021,Australia,Hatchback,97.5,88.9,536,115.5,0.9,909,12.4,236704,74.7,176,9.64,14.5,Fleet,28.4,1434,801,0.33,807.16,27099
579,BMW,iX,2019,Asia,SUV,82.3,86.5,365,113.5,0.84,1531,14.64,192163,95.6,184,7.93,-0.7,Fleet,23.06,680,1667,0.3,703.32,25284
580,BMW,i4,2019,Asia,Truck,118.8,79.5,502,36.6,3.69,997,18.58,185378,31.5,232,3.87,-4.8,Personal,22.25,424,716,0.14,401.84,29215
581,Tesla,Model Y,2019,North America,SUV,82.8,88.7,439,27.8,3.47,729,16.95,211502,80.1,183,6.44,32.8,Fleet,25.38,746,766,0.17,507.87,23166
582,Mercedes,EQC,2023,North America,Hatchback,65.3,82.2,277,205.5,0.45,1212,14.06,148360,44.5,215,8.0,9.2,Personal,17.8,1941,2140,0.23,399.81,21772
583,Nissan,Leaf,2024,Asia,Truck,95.7,74.0,512,212.3,0.6,1367,12.43,33460,31.0,223,7.7,2.5,Personal,4.02,1283,1819,0.22,76.25,30851
584,Nissan,Ariya,2019,Australia,Sedan,67.9,82.3,303,43.6,2.08,1089,15.77,218737,30.6,173,6.11,8.7,Commercial,26.25,563,701,0.2,574.91,19297
585,Hyundai,Kona Electric,2018,Asia,Truck,62.2,70.3,353,18.6,3.58,1226,19.94,214870,68.1,243,6.33,1.2,Personal,25.78,443,1401,0.09,321.34,21841
586,Tesla,Model S,2024,Australia,Hatchback,79.5,96.6,334,207.6,0.51,818,24.28,232428,58.0,241,8.87,3.8,Fleet,27.89,362,2407,0.27,1269.75,25837
587,BMW,i4,2017,Australia,Hatchback,106.4,91.2,529,72.6,1.59,1201,16.22,47322,48.8,206,6.61,-7.8,Commercial,5.68,799,2371,0.29,185.49,28753
588,Volkswagen,ID.3,2021,Australia,SUV,37.9,94.2,202,186.1,0.25,846,12.03,215015,83.8,155,4.29,-4.3,Personal,25.8,1979,2393,0.25,538.88,16276
589,Nissan,Leaf,2020,Asia,Sedan,37.2,98.2,168,214.9,0.19,822,13.24,193883,87.5,198,5.61,38.9,Commercial,23.27,1814,1401,0.2,427.84,14079
590,Nissan,Leaf,2017,Asia,SUV,75.9,87.6,358,124.6,0.77,465,20.42,9008,41.5,242,9.38,38.4,Commercial,1.08,371,993,0.29,44.45,19498
591,Nissan,Leaf,2017,Asia,Hatchback,55.1,98.5,227,155.1,0.5,842,22.74,37975,76.9,221,10.0,2.2,Fleet,4.56,389,1210,0.24,172.71,14273
592,Volkswagen,ID.3,2022,Australia,SUV,41.6,84.1,216,18.4,2.94,869,19.85,110682,92.7,220,4.05,3.0,Personal,13.28,458,2286,0.09,164.78,14649
593,Ford,Mustang Mach-E,2021,Europe,Hatchback,43.8,97.7,241,185.9,0.27,326,20.0,44322,45.4,213,6.64,6.2,Fleet,5.32,1898,560,0.29,214.22,18299
594,Audi,Q4 e-tron,2023,Asia,Truck,91.8,97.4,478,144.8,0.67,1559,15.37,145118,93.6,213,8.28,5.2,Personal,17.41,1874,720,0.35,650.55,25145
595,Tesla,Model Y,2022,Australia,SUV,81.2,80.9,447,72.5,1.28,1122,12.73,19925,61.4,142,6.09,16.1,Personal,2.39,327,1002,0.16,33.82,24695
596,Tesla,Model Y,2020,North America,Truck,85.6,83.7,495,130.0,0.72,347,19.66,71920,46.1,175,4.89,-9.5,Fleet,8.63,324,1979,0.3,353.49,26740
597,Mercedes,EQS,2016,Europe,Sedan,64.0,93.8,367,214.4,0.33,1055,23.12,149905,67.3,136,9.87,3.4,Personal,17.99,1337,525,0.27,779.81,16995
598,BMW,iX,2015,Asia,Sedan,39.1,91.2,158,219.0,0.24,960,13.47,51648,97.2,141,7.74,28.7,Commercial,6.2,1658,2361,0.13,75.37,10766
599,Kia,Niro EV,2019,Australia,Hatchback,73.3,86.6,385,72.5,1.08,962,24.19,110576,30.7,136,5.67,12.5,Fleet,13.27,961,2378,0.2,445.81,20830
600,Nissan,Ariya,2016,Europe,Truck,94.4,72.1,440,78.5,1.43,1046,18.93,248753,64.0,216,5.85,28.9,Commercial,29.85,1849,791,0.32,1255.71,24406
601,BMW,i4,2018,North America,Truck,89.5,98.5,488,23.4,4.15,1300,17.76,209541,69.3,155,6.96,35.3,Commercial,25.14,273,2160,0.28,868.34,25209
602,Kia,EV6,2015,Asia,Sedan,52.3,94.2,289,103.3,0.54,1891,19.86,247802,60.0,229,8.33,28.5,Personal,29.74,1749,1517,0.16,656.18,18165
603,Nissan,Leaf,2024,Asia,Hatchback,89.7,82.2,409,185.7,0.64,608,22.32,98590,74.0,140,9.9,-8.6,Fleet,11.83,1191,1937,0.11,201.72,26303
604,Audi,e-tron,2024,Australia,Hatchback,105.5,71.0,531,146.5,0.86,645,16.86,18311,39.3,188,6.08,38.2,Fleet,2.2,1885,1934,0.16,41.16,33228
605,Chevrolet,Bolt EV,2024,Australia,Truck,67.4,82.1,274,142.7,0.54,653,15.95,215359,84.7,240,5.14,16.7,Personal,25.84,1220,631,0.11,314.87,23214
606,Tesla,Model 3,2022,North America,Hatchback,93.6,85.0,537,41.2,2.61,1282,24.52,39017,64.4,242,6.63,8.8,Personal,4.68,1838,553,0.09,71.75,25589
607,Hyundai,Kona Electric,2017,Europe,Sedan,39.7,99.6,207,166.6,0.32,1114,15.88,139011,93.7,130,5.03,26.5,Commercial,16.68,540,971,0.11,202.35,11581
608,Volkswagen,ID.3,2021,Europe,Truck,56.5,70.1,251,92.4,0.65,831,15.13,131204,53.4,139,3.63,-3.2,Commercial,15.74,1529,2328,0.11,181.97,22256
609,Nissan,Leaf,2024,Australia,Hatchback,64.0,79.5,342,80.2,0.95,679,14.49,248234,95.2,166,5.95,23.2,Fleet,29.79,1589,1971,0.34,1019.12,21971
610,Kia,Niro EV,2023,North America,Hatchback,57.5,74.7,250,192.8,0.42,1475,21.51,240311,65.5,241,7.98,38.9,Personal,28.84,497,1840,0.32,1378.42,20895
611,BMW,i3,2020,North America,Sedan,44.7,77.5,209,51.2,1.03,258,13.64,164829,59.6,181,4.82,12.6,Fleet,19.78,320,1264,0.24,449.65,14267
612,Kia,Niro EV,2019,Australia,Truck,93.2,93.8,490,47.5,2.24,1849,20.59,30921,58.8,183,7.95,8.0,Commercial,3.71,492,984,0.09,47.75,28004
613,Chevrolet,Bolt EUV,2017,North America,SUV,101.8,97.6,606,13.6,8.75,1159,23.18,196911,42.6,136,7.49,29.7,Commercial,23.63,767,1137,0.13,494.48,26661
614,BMW,iX,2024,Australia,Sedan,111.1,71.0,515,153.6,0.85,1580,19.95,209102,34.4,207,6.72,-3.3,Commercial,25.09,1316,1340,0.26,903.84,31435
615,Hyundai,Kona Electric,2024,Australia,Truck,75.9,82.7,364,17.3,5.6,1488,12.33,135066,53.1,243,8.68,-3.6,Commercial,16.21,1796,1261,0.26,360.83,21845
616,Ford,F-150 Lightning,2019,Asia,Truck,117.2,90.8,485,56.3,2.33,339,22.79,78596,75.1,131,4.85,-9.0,Commercial,9.43,1841,636,0.22,328.39,33143
617,Nissan,Leaf,2020,Europe,Truck,49.3,71.2,217,53.7,1.17,614,22.32,29918,63.4,211,7.66,33.0,Fleet,3.59,522,621,0.33,183.64,17989
618,Ford,F-150 Lightning,2017,Australia,Sedan,108.0,92.4,617,129.3,1.14,581,16.43,97680,60.9,223,4.87,23.6,Personal,11.72,863,2015,0.23,307.6,28218
619,Hyundai,Ioniq 5,2022,Australia,Truck,71.8,92.3,376,202.9,0.44,1913,17.18,219275,95.9,204,5.68,20.4,Personal,26.31,417,1118,0.12,376.71,24081
620,BMW,i3,2021,Asia,Hatchback,31.1,96.4,127,185.8,0.18,617,20.41,71957,97.4,245,9.04,17.4,Personal,8.63,979,1651,0.17,208.06,15514
621,Mercedes,EQC,2023,Europe,SUV,77.8,71.6,335,205.2,0.52,1147,12.13,66860,66.2,227,7.73,38.4,Personal,8.02,1048,897,0.2,135.17,22032
622,Hyundai,Kona Electric,2017,Australia,Sedan,44.1,83.1,211,188.7,0.28,357,15.82,17938,45.9,228,4.54,7.0,Commercial,2.15,1812,1568,0.24,56.76,17592
623,Hyundai,Ioniq 5,2021,Asia,Hatchback,106.7,77.7,531,244.2,0.56,1504,18.11,40053,72.4,135,9.8,27.3,Fleet,4.81,570,2300,0.1,60.45,29591
624,Nissan,Leaf,2018,Europe,Truck,83.1,83.5,475,239.7,0.42,1393,23.05,154884,67.7,232,8.91,32.5,Commercial,18.59,1772,1064,0.1,297.51,24986
625,Chevrolet,Bolt EV,2020,Australia,Truck,77.1,80.3,462,195.6,0.44,801,12.62,86147,52.3,236,8.44,-2.5,Commercial,10.34,1932,2177,0.25,226.49,21259
626,Kia,EV6,2024,Asia,Sedan,31.0,73.9,143,38.9,0.84,1383,23.33,198740,43.9,140,3.8,3.3,Commercial,23.85,231,1039,0.15,579.58,13106
627,BMW,iX,2017,Europe,SUV,60.0,91.8,320,28.2,2.4,756,20.5,83616,48.2,173,7.98,18.3,Fleet,10.03,1871,675,0.11,157.13,16844
628,Hyundai,Ioniq 5,2016,Australia,Sedan,90.6,73.5,488,116.5,0.83,1279,21.61,45761,56.7,226,4.82,27.1,Fleet,5.49,1908,2258,0.28,230.74,20692
629,Chevrolet,Bolt EV,2020,Europe,Sedan,102.3,99.9,460,115.4,1.07,1047,24.53,238782,45.4,147,3.86,-7.4,Personal,28.65,1927,731,0.27,1317.9,27027
630,Mercedes,EQS,2024,Asia,Hatchback,77.0,93.5,331,104.7,0.89,1219,24.06,26518,52.2,220,8.48,-5.4,Commercial,3.18,1708,988,0.14,74.44,24756
631,Chevrolet,Bolt EUV,2018,Europe,Hatchback,102.9,74.1,508,235.3,0.59,1979,16.33,142559,68.9,136,3.64,33.5,Commercial,17.11,506,2370,0.24,465.6,29627
632,Audi,Q4 e-tron,2024,North America,Sedan,89.9,90.7,501,38.8,2.93,607,15.74,177372,91.9,140,8.13,24.4,Fleet,21.28,268,1759,0.15,348.98,29906
633,Ford,F-150 Lightning,2023,Asia,Sedan,73.5,77.9,346,49.9,1.79,318,14.04,67085,37.5,235,3.65,12.2,Commercial,8.05,1739,1032,0.26,204.07,21222
634,Ford,F-150 Lightning,2022,Asia,Truck,117.2,72.8,560,108.2,1.28,753,16.21,91332,50.0,182,6.56,33.9,Commercial,10.96,1115,1208,0.11,135.71,34314
635,Kia,EV6,2022,Europe,SUV,89.3,81.9,448,202.9,0.55,1619,13.5,8823,94.0,238,5.82,-6.7,Personal,1.06,470,1537,0.35,34.74,28275
636,Volkswagen,ID.4,2024,Europe,Sedan,83.4,93.2,471,51.8,1.74,380,20.89,230075,64.0,136,4.01,14.4,Fleet,27.61,844,1470,0.13,520.68,27254
637,Kia,Niro EV,2023,Australia,Hatchback,64.9,78.6,294,216.8,0.42,1522,16.27,118259,54.1,213,4.9,-2.1,Commercial,14.19,330,1852,0.11,176.37,19269
638,Mercedes,EQC,2015,Asia,SUV,102.4,74.1,568,201.6,0.61,458,23.02,80010,81.6,217,9.4,27.0,Fleet,9.6,1986,830,0.22,337.67,26859
639,Chevrolet,Bolt EUV,2023,Asia,SUV,63.0,82.1,252,129.8,0.55,1253,14.01,43379,64.1,151,7.97,2.5,Fleet,5.21,1216,829,0.32,162.06,23173
640,BMW,i4,2021,North America,Hatchback,112.0,99.8,471,66.7,1.79,1875,21.87,32676,31.0,246,4.16,32.2,Personal,3.92,419,1964,0.35,208.43,29518
641,Audi,e-tron,2016,Asia,Sedan,31.8,88.1,144,217.1,0.19,474,18.07,148593,45.5,162,7.03,38.9,Personal,17.83,1002,1118,0.23,514.64,11770
642,Hyundai,Ioniq 5,2017,Australia,Truck,71.1,88.2,370,208.7,0.42,1324,19.11,105808,67.5,227,5.49,36.4,Commercial,12.7,1224,1071,0.19,320.15,19354
643,Mercedes,EQS,2019,Australia,Sedan,47.7,82.4,212,150.5,0.4,452,18.23,97019,44.2,145,9.7,14.3,Commercial,11.64,1690,2425,0.08,117.91,13979
644,Mercedes,EQC,2019,Australia,SUV,74.8,86.6,382,180.0,0.56,734,12.33,49498,96.3,139,6.83,17.3,Fleet,5.94,1802,1658,0.13,66.12,19941
645,Volkswagen,ID.4,2024,Australia,Sedan,83.5,74.5,400,227.2,0.39,1778,14.29,71446,57.6,179,7.31,5.8,Personal,8.57,1181,2410,0.14,119.11,24325
646,Hyundai,Ioniq 5,2016,Australia,Hatchback,77.1,70.7,430,13.8,7.22,1565,19.87,180682,34.4,201,6.56,18.7,Personal,21.68,1571,732,0.3,897.54,20511
647,BMW,i3,2020,Australia,Truck,51.4,77.9,257,188.8,0.33,933,14.79,37356,86.4,189,8.16,31.6,Fleet,4.48,1962,1373,0.31,142.73,16228
648,Ford,Mustang Mach-E,2021,North America,Hatchback,77.3,90.7,445,129.5,0.77,1116,21.11,206579,57.2,205,8.91,21.2,Commercial,24.79,1144,2279,0.14,508.77,22175
649,BMW,iX,2024,Europe,Hatchback,55.6,75.3,305,71.2,0.96,1040,24.77,176803,61.4,172,4.08,19.5,Personal,21.22,1187,1302,0.19,693.41,18680
