"purchase_id","id","Age","Sex","Income","Purchase_Date","Region"
1613,199903,61,"M",3e+05,2022-01-01,"Нижегородская область"
2570,199436,51,"M",250000,2022-10-01,"Республика Татарстан"
2365,202225,45,"M",840000,2021-11-01,"Самарская область"
725,200370,59,"M",519000,2021-12-01,"Республика Башкортостан"
2015,199975,43,"M",465000,2022-01-01,"Республика Башкортостан"
4307,202309,57,"M",240000,2023-05-01,"Самарская область"
3588,199825,56,"F",334000,2021-07-01,"Удмуртская Республика"
399,200029,52,"F",446000,2021-02-01,"Саратовская область"
85,197927,52,"M",240000,2021-02-01,"Удмуртская Республика"
539,201461,53,"M",343000,2021-07-01,"Республика Башкортостан"
413,201921,32,"F",305000,2021-04-01,"Республика Башкортостан"
4847,199157,46,"F",403000,2023-08-01,"Оренбургская область"
2554,197875,56,"M",240000,2022-02-01,"Саратовская область"
502,202395,56,"M",362000,2021-08-01,"Республика Башкортостан"
1047,198743,51,"F",240000,2021-03-01,"Республика Мордовия"
3297,201149,44,"F",387000,2022-08-01,"Республика Башкортостан"
3990,197588,56,"M",374000,2022-08-01,"Ульяновская область"
2890,201719,46,"M",240000,2021-02-01,"Самарская область"
4107,201852,43,"M",504000,2023-10-01,"Самарская область"
845,201351,59,"M",545000,2022-08-01,"Республика Татарстан"
2947,198307,45,"M",240000,2022-07-01,"Республика Татарстан"
5389,197487,52,"F",320000,2021-11-01,"Самарская область"
881,197986,55,"M",954000,2023-12-01,"Самарская область"
856,198413,45,"M",240000,2022-12-01,"Республика Башкортостан"
552,199677,47,"M",240000,2022-02-01,"Республика Башкортостан"
919,199856,61,"F",267000,2023-02-01,"Пермский край"
2327,200157,44,"M",497000,2023-01-01,"Ульяновская область"
1849,200061,41,"M",468000,2023-07-01,"Республика Башкортостан"
2500,198008,54,"F",324000,2023-03-01,"Саратовская область"
1920,201261,46,"M",240000,2021-12-01,"Республика Марий Эл"
2419,200618,49,"M",417000,2021-05-01,"Саратовская область"
1746,200839,49,"M",277000,2021-03-01,"Нижегородская область"
4508,200017,51,"M",240000,2021-09-01,"Удмуртская Республика"
2199,198929,57,"M",314000,2023-08-01,"Республика Башкортостан"
3436,198812,42,"M",240000,2021-11-01,"Саратовская область"
1821,201928,50,"M",632000,2022-10-01,"Нижегородская область"
2125,199524,50,"F",240000,2023-10-01,"Самарская область"
345,200879,49,"M",378000,2022-03-01,"Республика Башкортостан"
1631,201349,56,"F",307000,2023-12-01,"Удмуртская Республика"
5253,201276,54,"M",1003000,2022-07-01,"Пермский край"
3737,200837,51,"M",349000,2022-02-01,"Удмуртская Республика"
4000,201628,42,"M",427000,2023-10-01,"Пермский край"
1765,200378,50,"M",264000,2022-08-01,"Самарская область"
3184,197543,44,"M",396000,2022-09-01,"Самарская область"
651,199086,60,"M",348000,2023-12-01,"Кировская область"
3818,198067,45,"M",496000,2021-02-01,"Саратовская область"
3582,197651,46,"M",502000,2022-08-01,"Республика Башкортостан"
1730,197498,34,"F",456000,2021-03-01,"Пермский край"
2462,199660,49,"M",495000,2023-03-01,"Пермский край"
4453,200211,58,"M",240000,2022-09-01,"Пензенская область"
4285,200669,54,"M",286000,2022-03-01,"Оренбургская область"
2587,201155,34,"M",240000,2022-07-01,"Ульяновская область"
2169,199932,57,"M",280000,2023-02-01,"Республика Башкортостан"
567,200461,51,"M",462000,2021-02-01,"Оренбургская область"
3972,198802,55,"M",491000,2021-06-01,"Пермский край"
4588,202346,52,"M",710000,2021-08-01,"Самарская область"
2499,201391,50,"M",413000,2021-06-01,"Пермский край"
4287,199591,58,"M",459000,2023-09-01,"Нижегородская область"
3167,202039,56,"M",946000,2021-08-01,"Нижегородская область"
3730,200794,37,"M",550000,2021-01-01,"Республика Башкортостан"
1982,198169,52,"M",240000,2022-12-01,"Республика Мордовия"
1062,201592,50,"M",406000,2023-02-01,"Чувашская Республика"
2190,199577,62,"M",996000,2022-11-01,"Саратовская область"
1637,197490,58,"M",356000,2022-06-01,"Кировская область"
5446,199793,55,"M",458000,2021-12-01,"Кировская область"
2007,200826,60,"M",388000,2023-06-01,"Удмуртская Республика"
5260,201596,46,"M",470000,2021-04-01,"Самарская область"
756,197850,53,"M",240000,2021-05-01,"Пензенская область"
4188,200643,51,"M",282000,2021-08-01,"Республика Башкортостан"
1089,198806,56,"F",425000,2021-11-01,"Нижегородская область"
4660,199770,34,"M",1063000,2021-07-01,"Саратовская область"
1311,201671,40,"M",240000,2021-11-01,"Кировская область"
4414,198654,56,"M",671000,2022-11-01,"Нижегородская область"
5265,198982,52,"M",452000,2023-12-01,"Республика Мордовия"
140,197817,53,"M",523000,2022-09-01,"Республика Татарстан"
4899,201168,54,"M",601000,2023-12-01,"Нижегородская область"
1,199010,46,"M",240000,2021-07-01,"Удмуртская Республика"
1002,198140,54,"M",254000,2022-12-01,"Пермский край"
1451,199572,49,"M",240000,2021-02-01,"Самарская область"
3620,201566,58,"M",349000,2023-10-01,"Удмуртская Республика"
5141,200414,40,"M",258000,2022-12-01,"Самарская область"
1250,197693,40,"M",373000,2021-04-01,"Саратовская область"
4516,200667,56,"M",370000,2021-10-01,"Самарская область"
383,199818,47,"M",6e+05,2021-11-01,"Чувашская Республика"
1266,198613,53,"M",252000,2023-08-01,"Республика Башкортостан"
5072,198278,55,"M",307000,2022-05-01,"Пензенская область"
1935,199858,47,"M",506000,2022-12-01,"Республика Мордовия"
734,197521,58,"M",245000,2021-02-01,"Республика Татарстан"
122,198635,57,"M",493000,2023-09-01,"Республика Татарстан"
5438,199167,56,"M",499000,2021-05-01,"Пензенская область"
879,198285,49,"M",271000,2022-08-01,"Самарская область"
1012,199898,54,"M",334000,2022-10-01,"Нижегородская область"
5294,199309,41,"M",575000,2021-06-01,"Пермский край"
2631,199063,53,"F",569000,2022-11-01,"Кировская область"
2555,199036,53,"M",1180000,2023-12-01,"Нижегородская область"
130,200593,50,"M",240000,2021-09-01,"Пермский край"
1286,201558,52,"M",499000,2023-07-01,"Республика Татарстан"
5424,201069,56,"M",446000,2023-06-01,"Пермский край"
2039,200798,54,"M",436000,2022-12-01,"Республика Башкортостан"
4998,202324,40,"M",572000,2023-03-01,"Нижегородская область"
5484,202320,45,"M",426000,2023-10-01,"Пермский край"
591,200874,57,"M",363000,2023-01-01,"Республика Башкортостан"
1006,200842,46,"M",240000,2022-07-01,"Самарская область"
2755,201483,57,"M",412000,2023-05-01,"Пермский край"
1237,201324,40,"M",487000,2021-07-01,"Республика Башкортостан"
5171,197874,42,"M",252000,2021-08-01,"Республика Мордовия"
5119,197795,53,"M",240000,2021-10-01,"Республика Башкортостан"
405,200968,57,"M",591000,2022-09-01,"Республика Татарстан"
3560,198482,41,"M",240000,2021-02-01,"Республика Мордовия"
3963,198509,57,"F",617000,2023-07-01,"Пензенская область"
4014,198511,54,"M",711000,2023-06-01,"Республика Марий Эл"
2024,198789,52,"M",470000,2023-08-01,"Самарская область"
1514,197478,52,"M",341000,2021-01-01,"Нижегородская область"
4876,200664,53,"M",240000,2022-11-01,"Пермский край"
871,197985,50,"F",240000,2023-09-01,"Республика Татарстан"
4790,198719,46,"F",521000,2022-06-01,"Самарская область"
1287,200786,52,"M",485000,2022-07-01,"Республика Мордовия"
3810,201762,48,"M",279000,2023-09-01,"Республика Мордовия"
874,202216,38,"M",240000,2021-07-01,"Нижегородская область"
421,199885,62,"M",240000,2022-12-01,"Нижегородская область"
2338,202304,58,"M",330000,2022-02-01,"Самарская область"
4994,201484,45,"M",810000,2022-05-01,"Республика Мордовия"
3951,198351,39,"F",306000,2022-03-01,"Самарская область"
5252,197703,62,"M",699000,2021-03-01,"Нижегородская область"
914,197632,56,"M",407000,2022-06-01,"Республика Башкортостан"
